asn,confidence,country,created_ts,feed_id,id,import_session_id,ip,is_public,itype,latitude,longitude,meta,modified_ts,org,owner_organization_id,rdns,resource_uri,source,status,tags,threatscore,type,value
3320,35,DE,2015-02-02T05:10:15.200Z,122,8615844,,79.245.182.103,TRUE,tor_ip,52.5167,13.4,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:15.200Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615844/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,79.245.182.103
3320,30,DE,2015-02-02T05:10:15.131Z,122,8615843,,79.241.98.213,TRUE,tor_ip,48.8026,9.2177,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:15.131Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615843/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",8,ip,79.241.98.213
3320,35,DE,2015-02-02T05:10:15.057Z,122,8615842,,79.226.86.16,TRUE,tor_ip,52.1833,12.8667,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:15.057Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615842/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,79.226.86.16
8422,35,DE,2015-02-02T05:10:11.727Z,122,8615841,,78.35.251.81,TRUE,tor_ip,50.9333,6.95,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:11.727Z,NetCologne GmbH,41,,/api/v2/intelligence/8615841/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,78.35.251.81
6805,35,DE,2015-02-02T05:10:10.827Z,122,8615840,,77.4.159.246,TRUE,tor_ip,48.3109,10.9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:10.827Z,Telefonica Germany,41,,/api/v2/intelligence/8615840/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,77.4.159.246
37340,55,NG,2015-02-02T05:10:09.635Z,122,8615839,,197.242.112.214,TRUE,tor_ip,6.4531,3.3958,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:09.635Z,Spectranet,41,,/api/v2/intelligence/8615839/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",14,ip,197.242.112.214
2856,40,GB,2015-02-02T05:10:04.039Z,122,8615838,,5.81.61.200,TRUE,tor_ip,54.9881,-1.6194,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:04.039Z,BT,41,,/api/v2/intelligence/8615838/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,5.81.61.200
6805,35,DE,2015-02-02T05:10:00.099Z,122,8615837,,2.247.82.127,TRUE,tor_ip,51,9,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:00.099Z,Telefonica Germany,41,,/api/v2/intelligence/8615837/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,2.247.82.127
6805,40,DE,2015-02-02T05:10:00.010Z,122,8615836,,2.241.77.65,TRUE,tor_ip,53.55,10,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:10:00.010Z,Telefonica Germany,41,,/api/v2/intelligence/8615836/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",10,ip,2.241.77.65
3320,60,DE,2015-02-02T05:09:59.660Z,122,8615833,,217.254.80.65,TRUE,tor_ip,49.1897,11.0167,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:59.660Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615833/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",15,ip,217.254.80.65
3320,35,DE,2015-02-02T05:09:59.592Z,122,8615832,,217.254.175.144,TRUE,tor_ip,51.3,12.0667,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:59.592Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615832/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",9,ip,217.254.175.144
13489,50,CO,2015-02-02T05:09:58.369Z,122,8615831,,190.71.143.138,TRUE,tor_ip,6.2518,-75.5636,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:58.369Z,Telecomunicaciones S.A. E.S.P.,41,,/api/v2/intelligence/8615831/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",13,ip,190.71.143.138
3209,45,DE,2015-02-02T05:09:58.297Z,122,8615830,,188.99.44.252,TRUE,tor_ip,49.4478,11.0683,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:58.297Z,Vodafone DSL,41,,/api/v2/intelligence/8615830/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,188.99.44.252
3209,50,DE,2015-02-02T05:09:58.229Z,122,8615829,,188.96.185.120,TRUE,tor_ip,53.1667,8.2,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:58.229Z,Vodafone DSL,41,,/api/v2/intelligence/8615829/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",13,ip,188.96.185.120
3320,60,DE,2015-02-02T05:09:58.126Z,122,8615828,,217.237.83.232,TRUE,tor_ip,50.7,6.4833,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:58.126Z,Deutsche Telekom AG,41,,/api/v2/intelligence/8615828/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",15,ip,217.237.83.232
6805,45,DE,2015-02-02T05:09:58.053Z,122,8615827,,217.191.43.23,TRUE,tor_ip,52.1333,8.6833,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:58.053Z,Telefonica Germany,41,,/api/v2/intelligence/8615827/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,217.191.43.23
49641,55,RU,2015-02-02T05:09:55.844Z,122,8615826,,188.64.133.101,TRUE,tor_ip,58.5167,31.2833,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:55.844Z,Alfacom Broadband SOHO,41,,/api/v2/intelligence/8615826/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",14,ip,188.64.133.101
3209,70,DE,2015-02-02T05:09:55.010Z,122,8615825,,188.100.25.114,TRUE,tor_ip,51.5044,7.4998,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:55.010Z,Vodafone DSL,41,,/api/v2/intelligence/8615825/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",18,ip,188.100.25.114
3209,45,DE,2015-02-02T05:09:54.577Z,122,8615824,,178.8.84.8,TRUE,tor_ip,52.5167,13.4,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:54.577Z,Vodafone DSL,41,,/api/v2/intelligence/8615824/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,178.8.84.8
7418,25,CL,2015-02-02T05:09:54.522Z,122,8615823,,186.107.124.63,TRUE,tor_ip,-33.45,-70.6667,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:54.522Z,Movistar Chile,41,,/api/v2/intelligence/8615823/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",7,ip,186.107.124.63
3209,45,DE,2015-02-02T05:09:54.493Z,122,8615822,,178.8.130.115,TRUE,tor_ip,52.5167,13.4,"{""severity"": ""low"", ""detail"": ""Tor exit node list, updated every 30 min""}",2015-02-02T05:09:54.493Z,Vodafone DSL,41,,/api/v2/intelligence/8615822/,TOR Exit Nodes,active,"[{""source_user_id"": null, ""name"": ""Tor-exit-node-list""}, {""source_user_id"": null, ""name"": ""updated-every-30-min""}]",12,ip,178.8.130.115
7506,40,JP,2015-02-02T05:09:53.097Z,43,8615821,,157.7.112.179,TRUE,brute_ip,35.69,139.69,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:09:53.097Z,"GMO Internet, Inc.",2,,/api/v2/intelligence/8615821/,Brute Force Blocker - IP's,active,"[{""source_user_id"": null, ""name"": """"}]",10,ip,157.7.112.179
45543,55,VN,2015-02-02T05:09:52.984Z,141,8615819,,27.2.141.2,TRUE,bot_ip,10.8142,106.6438,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:09:52.984Z,SaiGon Tourist cable Televition Company,2,,/api/v2/intelligence/8615819/,Botscout BOT IPs,active,"[{""source_user_id"": null, ""name"": """"}]",14,ip,27.2.141.2
58369,45,ID,2015-02-02T05:09:52.801Z,141,8615813,,27.123.223.54,TRUE,bot_ip,-6.1744,106.8294,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:09:52.801Z,PT Fiber Networks Indonesia,2,,/api/v2/intelligence/8615813/,Botscout BOT IPs,active,"[{""source_user_id"": null, ""name"": """"}]",12,ip,27.123.223.54
6057,75,UY,2015-02-02T05:09:52.715Z,141,8615811,,179.31.19.11,TRUE,bot_ip,-34.8581,-56.1708,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:09:52.715Z,Administracion Nacional de Telecomunicaciones,2,,/api/v2/intelligence/8615811/,Botscout BOT IPs,active,"[{""source_user_id"": null, ""name"": """"}]",19,ip,179.31.19.11
8048,25,VE,2015-02-02T05:09:52.586Z,141,8615807,,190.73.8.201,TRUE,bot_ip,8,-66,"{""severity"": ""medium"", ""detail"": """"}",2015-02-02T05:09:52.586Z,"CANTV Servicios, Venezuela",2,,/api/v2/intelligence/8615807/,Botscout BOT IPs,active,"[{""source_user_id"": null, ""name"": """"}]",7,ip,190.73.8.201
