confidence,dateAdded,id,ip,lastModified,ownerName,rating,webLink
100,2013-08-30T19:26:19Z,86952,101.78.151.167,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=101.78.151.167&owner=Common+Community
100,2013-08-30T19:26:19Z,86953,180.210.206.224,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.210.206.224&owner=Common+Community
100,2013-08-30T19:26:19Z,86954,58.64.178.225,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.64.178.225&owner=Common+Community
100,2013-08-30T19:26:19Z,86955,58.64.179.108,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.64.179.108&owner=Common+Community
100,2013-08-30T19:26:19Z,86956,60.209.5.243,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.209.5.243&owner=Common+Community
100,2013-08-30T19:26:19Z,86957,216.83.43.205,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=216.83.43.205&owner=Common+Community
100,2013-08-30T19:26:19Z,86958,122.200.124.57,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.200.124.57&owner=Common+Community
100,2013-08-30T19:26:19Z,86959,111.92.231.6,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=111.92.231.6&owner=Common+Community
100,2013-08-30T19:26:19Z,86960,27.98.200.50,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=27.98.200.50&owner=Common+Community
100,2013-08-30T19:26:19Z,86961,121.41.129.12,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.12&owner=Common+Community
100,2013-08-30T19:26:19Z,86962,121.41.129.59,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.59&owner=Common+Community
100,2013-08-30T19:26:19Z,86963,60.10.1.124,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.10.1.124&owner=Common+Community
100,2013-08-30T19:26:19Z,86964,218.11.132.168,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=218.11.132.168&owner=Common+Community
100,2013-08-30T19:26:19Z,86965,121.41.129.140,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.140&owner=Common+Community
100,2013-08-30T19:26:19Z,86966,222.73.205.105,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=222.73.205.105&owner=Common+Community
100,2013-08-30T19:26:19Z,86967,119.167.225.48,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=119.167.225.48&owner=Common+Community
100,2013-08-30T19:26:19Z,86968,112.213.118.33,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=112.213.118.33&owner=Common+Community
100,2013-08-30T19:26:19Z,86969,184.169.160.194,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=184.169.160.194&owner=Common+Community
100,2013-08-30T19:26:19Z,86970,121.41.129.100,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.100&owner=Common+Community
100,2013-08-30T19:26:19Z,86971,121.41.129.214,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.214&owner=Common+Community
100,2013-08-30T19:26:19Z,86972,60.163.225.156,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.163.225.156&owner=Common+Community
100,2013-08-30T19:26:19Z,86973,112.84.190.115,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=112.84.190.115&owner=Common+Community
100,2013-08-30T19:26:19Z,86974,74.54.152.76,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=74.54.152.76&owner=Common+Community
100,2013-08-30T19:26:19Z,86975,202.150.208.60,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=202.150.208.60&owner=Common+Community
100,2013-08-30T19:26:19Z,86976,180.210.204.230,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.210.204.230&owner=Common+Community
100,2013-08-30T19:26:19Z,86721,208.73.210.85,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=208.73.210.85&owner=Common+Community
100,2013-08-30T19:26:19Z,86977,27.98.200.47,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=27.98.200.47&owner=Common+Community
100,2013-08-30T19:26:19Z,86722,199.2.137.238,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.2.137.238&owner=Common+Community
100,2013-08-30T19:26:19Z,86978,202.150.213.12,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=202.150.213.12&owner=Common+Community
100,2013-08-30T19:26:19Z,86723,204.13.162.123,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=204.13.162.123&owner=Common+Community
100,2013-08-30T19:26:19Z,86979,125.39.80.4,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=125.39.80.4&owner=Common+Community
100,2013-08-30T19:26:19Z,86724,204.13.160.107,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=204.13.160.107&owner=Common+Community
100,2013-08-30T19:26:19Z,86980,117.11.157.171,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=117.11.157.171&owner=Common+Community
100,2013-08-30T19:26:19Z,86725,202.65.220.64,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=202.65.220.64&owner=Common+Community
100,2013-08-30T19:26:19Z,86981,60.2.148.164,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.2.148.164&owner=Common+Community
100,2013-08-30T19:26:19Z,86982,125.39.80.205,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=125.39.80.205&owner=Common+Community
100,2013-08-30T19:26:19Z,86983,118.192.11.19,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=118.192.11.19&owner=Common+Community
100,2013-08-30T19:26:19Z,86984,123.183.210.27,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=123.183.210.27&owner=Common+Community
100,2013-08-30T19:26:19Z,86985,218.57.11.26,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=218.57.11.26&owner=Common+Community
100,2013-08-30T19:26:19Z,86986,121.41.129.179,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.179&owner=Common+Community
100,2013-08-30T19:26:19Z,86987,121.41.129.143,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.143&owner=Common+Community
100,2013-08-30T19:26:19Z,86988,121.41.129.75,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.75&owner=Common+Community
100,2013-08-30T19:26:19Z,86989,69.2.92.68,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=69.2.92.68&owner=Common+Community
100,2013-08-30T19:26:19Z,86990,121.41.129.193,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.193&owner=Common+Community
100,2013-08-30T19:26:19Z,86991,184.169.163.193,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=184.169.163.193&owner=Common+Community
100,2013-08-30T19:26:19Z,86992,121.41.129.213,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.213&owner=Common+Community
100,2013-08-30T19:26:19Z,86993,121.41.129.250,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.250&owner=Common+Community
100,2013-08-30T19:26:19Z,86738,60.10.1.114,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.10.1.114&owner=Common+Community
100,2013-08-30T19:26:19Z,86994,115.192.191.33,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=115.192.191.33&owner=Common+Community
100,2013-08-30T19:26:19Z,86995,121.41.129.223,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=121.41.129.223&owner=Common+Community
100,2013-08-30T19:26:19Z,86996,222.35.136.119,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=222.35.136.119&owner=Common+Community
100,2013-08-30T19:26:19Z,86741,54.241.8.84,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=54.241.8.84&owner=Common+Community
100,2013-08-30T19:26:19Z,86997,204.74.216.146,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=204.74.216.146&owner=Common+Community
100,2013-08-30T19:26:19Z,86742,54.241.13.219,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=54.241.13.219&owner=Common+Community
100,2013-08-30T19:26:19Z,86998,222.255.28.27,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=222.255.28.27&owner=Common+Community
100,2013-08-30T19:26:19Z,86743,54.241.17.1,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=54.241.17.1&owner=Common+Community
100,2013-08-30T19:26:19Z,86999,216.131.95.22,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=216.131.95.22&owner=Common+Community
100,2013-08-30T19:26:19Z,86744,54.245.89.19,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=54.245.89.19&owner=Common+Community
100,2013-08-30T19:26:19Z,87000,192.168.242.23,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=192.168.242.23&owner=Common+Community
100,2013-08-30T19:26:19Z,86745,60.10.1.118,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.10.1.118&owner=Common+Community
100,2013-08-30T19:26:19Z,87001,76.73.80.133,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=76.73.80.133&owner=Common+Community
100,2013-08-30T19:26:19Z,86746,221.207.59.118,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=221.207.59.118&owner=Common+Community
100,2013-08-30T19:26:19Z,87002,74.208.56.101,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=74.208.56.101&owner=Common+Community
100,2013-08-30T19:26:19Z,86747,54.241.6.130,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=54.241.6.130&owner=Common+Community
100,2013-08-30T19:26:19Z,87003,63.221.138.37,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=63.221.138.37&owner=Common+Community
100,2013-08-30T19:26:19Z,86748,124.237.77.25,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=124.237.77.25&owner=Common+Community
100,2013-08-30T19:26:19Z,87004,58.64.129.153,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.64.129.153&owner=Common+Community
100,2013-08-30T19:26:19Z,87005,58.64.129.152,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.64.129.152&owner=Common+Community
100,2013-08-30T19:26:19Z,86750,60.10.1.119,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.10.1.119&owner=Common+Community
100,2013-08-30T19:26:19Z,87006,24.62.169.135,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=24.62.169.135&owner=Common+Community
100,2013-08-30T19:26:19Z,87007,180.178.60.126,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=180.178.60.126&owner=Common+Community
100,2013-08-30T19:26:19Z,86752,112.213.118.34,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=112.213.118.34&owner=Common+Community
100,2013-08-30T19:26:19Z,87008,175.45.22.218,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=175.45.22.218&owner=Common+Community
100,2013-08-30T19:26:19Z,87009,202.66.35.163,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=202.66.35.163&owner=Common+Community
100,2013-08-30T19:26:19Z,86754,60.10.1.120,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=60.10.1.120&owner=Common+Community
100,2013-08-30T19:26:19Z,87010,218.159.55.30,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=218.159.55.30&owner=Common+Community
100,2013-08-30T19:26:19Z,86755,199.59.163.207,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.59.163.207&owner=Common+Community
100,2013-08-30T19:26:19Z,87011,175.45.22.220,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=175.45.22.220&owner=Common+Community
100,2013-08-30T19:26:19Z,86756,122.112.2.14,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=122.112.2.14&owner=Common+Community
100,2013-08-30T19:26:19Z,87012,173.161.30.132,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=173.161.30.132&owner=Common+Community
100,2013-08-30T19:26:19Z,87013,203.81.48.82,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=203.81.48.82&owner=Common+Community
100,2013-08-30T19:26:19Z,87014,112.121.171.93,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=112.121.171.93&owner=Common+Community
100,2013-08-30T19:26:19Z,87015,220.225.34.184,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=220.225.34.184&owner=Common+Community
100,2013-08-30T19:26:19Z,87016,204.38.133.52,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=204.38.133.52&owner=Common+Community
100,2013-08-30T19:26:19Z,87017,112.121.171.94,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=112.121.171.94&owner=Common+Community
100,2013-08-30T19:26:19Z,87018,85.95.226.37,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=85.95.226.37&owner=Common+Community
100,2013-08-30T19:26:19Z,87019,199.166.4.11,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.166.4.11&owner=Common+Community
100,2013-08-30T19:26:19Z,87020,61.10.1.121,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=61.10.1.121&owner=Common+Community
100,2013-08-30T19:26:19Z,87021,61.31.186.43,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=61.31.186.43&owner=Common+Community
100,2013-08-30T19:26:19Z,86770,219.90.112.203,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=219.90.112.203&owner=Common+Community
100,2013-08-30T19:26:19Z,86771,182.16.14.150,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=182.16.14.150&owner=Common+Community
100,2013-08-30T19:26:19Z,86772,54.241.7.146,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=54.241.7.146&owner=Common+Community
100,2013-08-30T19:26:19Z,86773,14.102.252.142,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=14.102.252.142&owner=Common+Community
100,2013-08-30T19:26:19Z,86774,70.39.116.226,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=70.39.116.226&owner=Common+Community
100,2013-08-30T19:26:19Z,86781,59.188.239.22,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=59.188.239.22&owner=Common+Community
100,2013-08-30T19:26:19Z,86782,50.117.115.89,2013-08-30T19:26:19Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=50.117.115.89&owner=Common+Community
95,2013-08-28T18:17:40Z,86360,84.59.151.27,2013-08-28T18:17:40Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=84.59.151.27&owner=Common+Community
100,2013-08-28T02:03:29Z,86122,23.19.123.255,2013-08-28T02:03:29Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=23.19.123.255&owner=Common+Community
100,2013-08-28T01:53:00Z,86081,209.200.39.48,2013-08-28T01:53:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=209.200.39.48&owner=Common+Community
100,2013-08-28T01:53:00Z,86082,209.200.39.88,2013-08-28T01:53:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=209.200.39.88&owner=Common+Community
100,2013-08-28T01:53:00Z,86083,173.225.126.166,2013-08-28T01:53:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=173.225.126.166&owner=Common+Community
100,2013-08-28T01:53:00Z,86084,173.225.126.103,2013-08-28T01:53:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=173.225.126.103&owner=Common+Community
100,2013-08-28T01:53:00Z,86085,209.200.39.220,2013-08-28T01:53:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=209.200.39.220&owner=Common+Community
100,2013-08-28T01:53:00Z,86088,173.225.126.179,2013-08-28T01:53:00Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=173.225.126.179&owner=Common+Community
100,2013-08-26T15:16:47Z,85728,223.25.233.248,2013-08-26T15:16:47Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=223.25.233.248&owner=Common+Community
100,2013-08-26T13:42:43Z,85699,157.82.196.8,2013-08-26T13:42:43Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=157.82.196.8&owner=Common+Community
100,2013-08-26T13:42:43Z,85700,212.146.47.7,2013-08-26T13:42:43Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=212.146.47.7&owner=Common+Community
100,2013-08-26T13:42:43Z,85701,199.166.4.16,2013-08-26T13:42:43Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.166.4.16&owner=Common+Community
75,2013-08-26T13:42:43Z,85702,64.4.10.33,2014-05-16T07:15:14Z,Common Community,2.75,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=64.4.10.33&owner=Common+Community
100,2013-08-20T13:40:16Z,84117,78.129.252.195,2013-08-20T13:40:16Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=78.129.252.195&owner=Common+Community
100,2013-08-20T13:13:43Z,84105,58.64.205.52,2014-01-16T19:11:23Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=58.64.205.52&owner=Common+Community
100,2013-08-20T00:39:52Z,84016,23.19.122.231,2013-08-20T00:39:52Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=23.19.122.231&owner=Common+Community
100,2013-08-15T17:35:55Z,83390,74.200.236.208,2013-08-15T17:35:55Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=74.200.236.208&owner=Common+Community
100,2013-08-15T17:35:55Z,83391,76.2.125.239,2013-08-15T17:35:55Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=76.2.125.239&owner=Common+Community
100,2013-08-15T08:20:06Z,83272,23.19.122.196,2013-08-15T08:20:06Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=23.19.122.196&owner=Common+Community
100,2013-08-14T18:13:30Z,83087,61.40.46.51,2013-08-14T18:13:30Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=61.40.46.51&owner=Common+Community
50,2013-08-14T17:55:30Z,83080,59.188.239.97,2013-08-14T17:55:30Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=59.188.239.97&owner=Common+Community
100,2013-08-12T19:53:51Z,82524,54.254.124.68,2013-08-12T19:53:51Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=54.254.124.68&owner=Common+Community
100,2013-08-12T18:20:23Z,82479,221.130.179.36,2013-08-12T18:20:23Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=221.130.179.36&owner=Common+Community
100,2013-08-12T18:20:06Z,82472,125.77.199.30,2013-08-12T18:20:06Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=125.77.199.30&owner=Common+Community
50,2013-08-12T17:57:08Z,82217,223.197.0.132,2013-08-12T17:57:08Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=223.197.0.132&owner=Common+Community
50,2013-08-12T17:57:08Z,82223,63.228.118.153,2013-08-12T17:57:08Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=63.228.118.153&owner=Common+Community
50,2013-08-12T17:57:08Z,82228,210.102.46.10,2013-08-12T17:57:08Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=210.102.46.10&owner=Common+Community
50,2013-08-12T17:57:08Z,82244,211.234.122.125,2013-08-12T17:57:08Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=211.234.122.125&owner=Common+Community
70,2013-08-09T01:23:02Z,81320,208.64.122.252,2013-08-09T01:23:02Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=208.64.122.252&owner=Common+Community
100,2013-08-08T14:08:49Z,81184,174.139.30.228,2013-08-08T14:08:49Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=174.139.30.228&owner=Common+Community
100,2013-08-05T15:14:05Z,80349,174.139.112.137,2013-08-05T15:14:05Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=174.139.112.137&owner=Common+Community
100,2013-08-02T07:08:28Z,79863,199.91.173.43,2013-08-02T07:08:28Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.91.173.43&owner=Common+Community
100,2013-08-02T07:08:28Z,79871,199.91.173.45,2013-08-02T07:08:28Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=199.91.173.45&owner=Common+Community
100,2013-07-31T11:43:06Z,78113,20.20.43.1,2013-07-31T11:43:06Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=20.20.43.1&owner=Common+Community
100,2013-07-29T21:56:35Z,77248,149.47.157.191,2013-07-29T21:56:35Z,Common Community,5,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=149.47.157.191&owner=Common+Community
50,2013-07-29T09:38:21Z,77094,89.149.151.195,2013-07-29T09:38:21Z,Common Community,1,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=89.149.151.195&owner=Common+Community
100,2013-07-28T23:14:32Z,76978,23.23.232.244,2013-07-28T23:14:32Z,Common Community,1,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=23.23.232.244&owner=Common+Community
100,2013-07-28T23:14:21Z,76972,69.43.161.170,2013-07-28T23:14:21Z,Common Community,4,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=69.43.161.170&owner=Common+Community
50,2013-07-28T21:46:19Z,75520,89.45.249.136,2013-07-28T21:46:19Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=89.45.249.136&owner=Common+Community
50,2013-07-28T21:46:19Z,75521,89.45.249.139,2013-07-28T21:46:19Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=89.45.249.139&owner=Common+Community
50,2013-07-28T21:46:19Z,75522,89.45.249.41,2013-07-28T21:46:19Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=89.45.249.41&owner=Common+Community
50,2013-07-28T21:46:19Z,75523,91.214.45.187,2013-07-28T21:46:19Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=91.214.45.187&owner=Common+Community
50,2013-07-28T21:46:19Z,75524,94.102.49.199,2013-07-28T21:46:19Z,Common Community,3,https://app.threatconnect.com/tc/auth/indicators/details/address.xhtml?address=94.102.49.199&owner=Common+Community
